products_May-18_05-59-13PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Option Name 4,Option Value 4,Option Name 5,Option Value 5,Option Name 6,Option Value 6,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs
,3aacb602-aefe-4754-97c7-0a18875b40d0,,,,,,SQ4545266,Length,6 Fat Quarters,,,,,,,,,,,12.99,0,No,0,,,0,0,0,0,,
5f45741a94a314193ae6284b,05788e6a-ef9a-472f-ba53-e9fb6972a54c,PHYSICAL,imported-products,her-history-fat-quarter-bundle-100-cotton-art-gallery-fabric-curated-color-fabric-wonders-summer-spring-floral-bohemian-bonnie-christine,Her & History Fat Quarter Bundle 100% Cotton Art Gallery Fabric Curated Color Fabric Wonders Summer Spring Floral Bohemian Bonnie Christine,"<p>Her & History Art Gallery Fabric Fat Quarter Bundle designed by Bonnie Christine<br><br>Set of 8 Fat Quarters (18''x22'') curated to create a feminine  color bundle ready for crafting of any kind. <br><br>Each Fat Quarter is 100% Premium Cotton <br><br>Her & History was inspired by stories and memories from our elders. It celebrates the moments shared with our grandparents that are near and dear to our hearts. This collection reminds us of our heritage, where we came from, and what we hope to leave behind.<br><br>Fabric Care: Machine wash warm, normal cycle.<br>Use only non-chlorine bleach. <br>Tumble dry medium. Use warm Iron.<br><br>All pictures are taken to portray the most accurate color possible. Color varies by display. Photos 2-9 are directly from supplier website.</p>",SQ2550202,,,,,,,,,,,,,35.99,0,No,1,,,0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598388007197-CENF2HM1CBUI0MF12G83/ke17ZwdGBToddI8pDm48kNkjvgJrI3-slchorGGt21J7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UZvdF7-e0CDf_yg0paCK2LhhEfl69JfeDZm1sAr7JfEpZCkVnhDMoqWnIzF2cFonXg/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598388007883-TINPV080MMIYLAZIQKQA/ke17ZwdGBToddI8pDm48kE1G8aDDySyXafgMqMi-3Wt7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0k5fwC0WRNFJBIXiBeNI5fIBAe0aRMxRrpn6J5i2IfAjEZwkdJGvTULFlkLSJhK3Nw/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598388008981-GWMV1GYXVI3LMSYSU8VJ/ke17ZwdGBToddI8pDm48kON53fADaHF6FcSpRA_0wVZ7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0jRb3i7UjwNNySrgFE_nWau4AQb89M5odPi9w6DiGTA_Oht3PsRIaET5U1yHQi2jig/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598388009382-N0D5SMCGWL3IN7ER3MNO/ke17ZwdGBToddI8pDm48kL-PDEV0kc4nkv6ZO74dbct7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UfdVC79UZfxPkMeg9HFyXpQQifYSi4HMBv5Z68sTGDeU_XaCZ2eR_PUwOvzfpR6u4g/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598388009691-898F6KMW3W68HD09TWZD/ke17ZwdGBToddI8pDm48kL-PDEV0kc4nkv6ZO74dbct7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UfdVC79UZfxPkMeg9HFyXpQQifYSi4HMBv5Z68sTGDeU_XaCZ2eR_PUwOvzfpR6u4g/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598388009879-V6KGJKL5GNGGA2O3UKOF/ke17ZwdGBToddI8pDm48kCDPt3hydunyKwzwWymiClZZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpyeg1efH4WYV9YHGcz8S71WTQEVY6nJw7eLd4PWFHdaUFa8MPghyI3UbtOojhGB9ko/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598388010378-F0DCCFOZ9DTNTIIEXHG1/ke17ZwdGBToddI8pDm48kAf-OpKpNsh_OjjU8JOdDKBZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpzAFzFJoCInLPKyj9AG8yKe7-Q2aFvP177fkO9TY_-rz5WoqqTEZpmj4yDEOdwKV68/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598388010503-TXZGUEJYY6N9QFPMFN22/ke17ZwdGBToddI8pDm48kDl6krNSZnEnLUm2IBbsuq9Zw-zPPgdn4jUwVcJE1ZvWhcwhEtWJXoshNdA9f1qD7Xj1nVWs2aaTtWBneO2WM-vWzqfj_UtnJmNNsqzElB8Oboh9TmVmwAB9yBJjdgXZCg/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598388010890-99H9V6US6QIP4SXUU0AH/ke17ZwdGBToddI8pDm48kNzSEsmpTnwaQzjehUPAggFZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIhGlVG2CZDyQv1l1wtBFTU0WT3ev-O6ehJ34Y2Bi_9O4KMshLAGzx4R3EDFOm1kBS/image-asset.jpeg
5f45741994a314193ae6205f,10e937d7-737f-4804-9acc-d879b9bcdca4,PHYSICAL,imported-products,honey-art-gallery-fabric-cotton-100-fabric-by-the-yard-pure-solids-art-gallery-home-decor-fabric-warm-earthy-neutral-quilt-trend,Honey - Art Gallery Fabric Cotton 100% Fabric By The Yard Pure Solids Art Gallery Home Decor Fabric Warm Earthy Neutral quilt trend,"<p>Art Gallery Fabrics<br><br>Pure Solids collection in the shade Honey<br><br>100% premium cotton<br><br>Cut off of the bolt continuously or by requested measurement if needed. Please direct message me with cut requests.<br><br>Fabric by the yard, art gallery fabrics, great for crafting, quilting, embroidery, apparel sewing, ect.<br>Limited stock color for 2020.<br><br>The beauty of nature’s desert sunsets are glowing through in our Terra Kotta collection. This group of soft, minimalist prints, were created to bring the modern quilter in you with golden hues, and buttered neutrals painted with rough edges and expressive brushstrokes.<br><br>Great for quilting, apparel sewing, embroidery, crafting, ect.<br><br>This fabric is OEKO-TEX certified meaning only safe inks are used for the health of your skin and the planet.</p>",SQ6074471,Length,1/4,,,,,,,,,,,4,0,No,0,,,0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387706679-RVNVZA1J34LOLR0C2TTX/ke17ZwdGBToddI8pDm48kAf-OpKpNsh_OjjU8JOdDKBZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpzAFzFJoCInLPKyj9AG8yKe7-Q2aFvP177fkO9TY_-rz5WoqqTEZpmj4yDEOdwKV68/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387706783-SX8Y4NJ4WYV9WETX5OZ4/ke17ZwdGBToddI8pDm48kDHPSfPanjkWqhH6pl6g5ph7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0mwONMR1ELp49Lyc52iWr5dNb1QJw9casjKdtTg1_-y4jz4ptJBmI9gQmbjSQnNGng/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387706902-AC4Q0DRXF0AFTC8AT9QR/ke17ZwdGBToddI8pDm48kBZw6jF4_OvU-ddo_vwqGhp7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1Ub61YCrK70I7JIpWiI8ho4Yi1WvVNQtDE81xuRbL1MFKm0sD-Bab7E9MY8W31A7zMQ/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387706989-6OZG8IQ9L5H4ZQGKUI7O/ke17ZwdGBToddI8pDm48kD-V6eB03-2Qz_9kvjmb_m57gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UYPPFUPNZl0lnoATXqrcnHk187XA_e4H84FU-qyMAebmz5iHq4kLwGJixtaXMnHR7A/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387707091-LL53PL283CU6KHCTRDGW/ke17ZwdGBToddI8pDm48kAWqoUlxdxyk1sMP-Pw8LPB7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UYMxtQIiQTYv2hXJi7LlYvJ1miMw0N4jEpgjqmveNCEeP3IAKKqjCiNmvPTX0jtfbw/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387707280-XIKIPPLC2JKUHIQR19W2/ke17ZwdGBToddI8pDm48kNRqj6XtDl3i3r2JL8KlEMt7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1USJ6tikygDyEVnVUyXYLgPZdcDx0oMaczFLZa_5P_muZzvez3AUP9-an2l1v_mW1vg/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387707587-R4BR4YG101W829YL8WI9/ke17ZwdGBToddI8pDm48kBZw6jF4_OvU-ddo_vwqGhp7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1Ub61YCrK70I7JIpWiI8ho4Yi1WvVNQtDE81xuRbL1MFKm0sD-Bab7E9MY8W31A7zMQ/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387710381-1EXTSSTEHN6P8MLKS7BE/ke17ZwdGBToddI8pDm48kLGJ6qXk4eBrZ4b6_5dJpQh7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UXFy23lc-N68-wfhrgSs_ieeD3xi9kt_DhTAlA33B6QHHsoncdnP-h0jSGCWOq_k_g/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387710669-4CPLQCJUD54A4Y69GX82/ke17ZwdGBToddI8pDm48kGcdkOB1bmc_e53QDB8K2HtZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIlWk9S15MEC5FJu1qyQZlQ30M4ogUCLKPSP6EZI8y-v4KMshLAGzx4R3EDFOm1kBS/image-asset.jpeg
,b7f86309-dc70-41cd-aa9b-c7a79487f33e,,,,,,SQ3151046,Length,1/2,,,,,,,,,,,4,0,No,0,,,0,0,0,0,,
,3339d252-9ca7-430e-a537-930b98b2c6fe,,,,,,SQ4651220,Length,3/4,,,,,,,,,,,4,0,No,0,,,0,0,0,0,,
,fdb38415-3e11-47a3-bf15-b2d687659954,,,,,,SQ7635085,Length,1,,,,,,,,,,,4,0,No,0,,,0,0,0,0,,
5f45741994a314193ae623d9,84d7ec2a-be9c-4cce-bf9f-b883299470c5,PHYSICAL,imported-products,lace-ballerina-art-gallery-fabric-cotton-100-fabric-by-the-yard-pure-solids-art-gallery-home-decor-fabric-warm-neutrals-trend-low-stock,Lace Ballerina - Art Gallery Fabric Cotton 100% Fabric By The Yard Pure Solids Art Gallery Home Decor Fabric Warm Neutrals Trend Low Stock,"<p>Art Gallery Fabrics<br><br>Pure Solids collection in the shade in Lace Ballerina<br><br>100% premium cotton<br><br>Cut off of the bolt continuously or by requested measurement if needed. Please direct message me with cut requests.<br><br>Fabric by the yard, art gallery fabrics, great for crafting, quilting, embroidery, apparel sewing, ect.<br>Limited stock color for 2020.<br><br>The beauty of nature’s desert sunsets are glowing through in our Terra Kotta collection. This group of soft, minimalist prints, were created to bring the modern quilter in you with golden hues, and buttered neutrals painted with rough edges and expressive brushstrokes.<br><br>Great for quilting, apparel sewing, embroidery, crafting, ect.<br><br>This fabric is OEKO-TEX certified meaning only safe inks are used for the health of your skin and the planet.</p>",SQ8002377,Length,1/4,,,,,,,,,,,5.6,0,No,0,,,0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387837482-2CCMBWTK2MUP5H97SNT5/ke17ZwdGBToddI8pDm48kHnTFEIDfdh8wW-JRIpSMI5Zw-zPPgdn4jUwVcJE1ZvWhcwhEtWJXoshNdA9f1qD7Xj1nVWs2aaTtWBneO2WM-vLKle3JZI6ghOpi4Cmq5zNhgh3n5HqYIUaolF_b-CdXA/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387837580-7C2LO4A1F91YQLPWBNG1/ke17ZwdGBToddI8pDm48kGW9kESOc45J8kgusB5icxB7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmHy9fWX2TbgcwCD5LYAWJ6VIpOvspUo4-11gh_LygUFXl-B_pDpGvE2Dy12VR7Wpu/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387837854-W2C9KWXKGL6HTFOENNFM/ke17ZwdGBToddI8pDm48kOrsMPLPKLSD29EAde_xGRN7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UasqcNH39VRONssqMR2n64A9AX0sr8OzYjH4XfdOsKKUqgh6xt-cwS6EEdSj3Bj3yA/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387837943-MP27AIZKA63C4PHLS89A/ke17ZwdGBToddI8pDm48kDHPSfPanjkWqhH6pl6g5ph7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0mwONMR1ELp49Lyc52iWr5dNb1QJw9casjKdtTg1_-y4jz4ptJBmI9gQmbjSQnNGng/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387838280-ANV2QB9O0QLWZ7GOSMQW/ke17ZwdGBToddI8pDm48kO1uxkAqNfCOi3ff9HZIb4V7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0p4Wyba38KfG317vYluk45_d3BrsprBZirK3y33G-hmOASODiGlg9EuCO7-LhFK0BA/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387838780-90JE8NU0FC3LTNBOHPPM/ke17ZwdGBToddI8pDm48kPoFOiZWMAyHLrTS68QlYzl7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1Uckjj5VQzkffFWpt3n5l1keKNMVgL2_ZUDkG9Trc6ss0cxz3uI1UGDvEQ2oJMxabyw/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387839079-Z3BBKEI3N32AJRSP8WO6/ke17ZwdGBToddI8pDm48kGcdkOB1bmc_e53QDB8K2HtZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIlWk9S15MEC5FJu1qyQZlQ30M4ogUCLKPSP6EZI8y-v4KMshLAGzx4R3EDFOm1kBS/image-asset.jpeg
,7dec6fbc-ae28-45ba-9f10-e0f99319fae4,,,,,,SQ0147252,Length,1/2,,,,,,,,,,,5.6,0,No,0,,,0,0,0,0,,
,379f4c83-8874-43d8-9096-49a28afb9bca,,,,,,SQ3308214,Length,3/4,,,,,,,,,,,5.6,0,No,0,,,0,0,0,0,,
,9131a7f5-234d-4e9b-b6b1-e1f3351634ce,,,,,,SQ0518724,Length,1,,,,,,,,,,,5.6,0,No,0,,,0,0,0,0,,
5f45741994a314193ae623a5,1f1a8a11-8d17-4210-ba10-a5886da5efa0,PHYSICAL,imported-products,lavender-water-art-gallery-fabric-cotton-100-fabric-by-the-yard-pure-solids-art-gallery-home-decor-fabric-pastel-purple-quilt-craft,Lavender Water - Art Gallery Fabric Cotton 100% Fabric By The Yard Pure Solids Art Gallery Home Decor Fabric Pastel Purple Quilt Craft,"<p>Lavender Water - Art Gallery Fabrics Pure Solids collection in the shade Lavender Water. The perfect pastel purple with a baby pink undertone. A great subtle shade for any quilt or spring summer craft. <br><br>Quantity 1 = 1/2 yard (18'' x 44'')<br><br>Free shipping included with purchase of $35+<br><br>100% premium cotton fabric cut to the yard. Silky light weight feel that adapts to any project. Great for quilting and blanket quilts, doll making, embroidery, apparel sewing, dog crafts, kid summer projects, and adult crafting of any kind. Would recommend for any project in need of breathable fabric with slight drape. Great for beginners, easy to work with, stash builder, fabric stash, quilt bundle, ect.<br><br>Cut off of the bolt continuously or by requested measurement if needed. Please direct message me with cut requests.<br><br>Fabric by the yard, art gallery fabrics, great for crafting, quilting, embroidery, apparel sewing, ect.<br><br>Limited stock color. High demand from Art Gallery Fabrics; will ship day of order. Quick ship item!<br><br>This fabric is OEKO-TEX certified meaning only safe inks are used for the health of your skin and the planet.</p>",SQ0718110,Length,1/4,,,,,,,,,,,4,0,No,0,,,0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387829379-73F9YQ8UFQB8U9VM70RI/ke17ZwdGBToddI8pDm48kLrSlyNMJ0X2IbIdtNd55qpZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpzOryUClr31vMs2XG6bhVR-ewQ--V7dWdihzCbOijT5dNKc4Uhl0KxIJtlGCPblJ8c/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387830084-UC617XZT5S1VXQ4C0ZY3/ke17ZwdGBToddI8pDm48kCPuvrwiDAzmJjaUD2KYDuF7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0lCYWGxfdB_uf1_ERfebHZ7aN1jAATh_jt2GqUrmhRLXFnCc_YuBOmiOSsTJXMv8Mg/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387830281-K5YWDKG3IES94GFY2SB0/ke17ZwdGBToddI8pDm48kC9WKmwEgLWStde7YtjE2SJ7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0p4XabXLlNWpcJMv7FrN_NJPJR0lc5GnVRJBQXpm5kawY5MEzocjNG_1myekFIC73A/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387831689-W40QNP0Y8ZD0EGT6I4OI/ke17ZwdGBToddI8pDm48kL-PDEV0kc4nkv6ZO74dbct7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UfdVC79UZfxPkMeg9HFyXpQQifYSi4HMBv5Z68sTGDeU_XaCZ2eR_PUwOvzfpR6u4g/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387832423-6H95G8KH5L60DGLH2SCZ/ke17ZwdGBToddI8pDm48kDcG3x7G1Sdofut6tUBv6w17gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UQw5EU6Br786yAr9yrq0zHCoJR-Q_u_ChtUUcv6K3e1BMRTBeoc2janXeSQRP-ELbQ/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387832782-ZQIQEG0DDDK5VYTLZ3RI/ke17ZwdGBToddI8pDm48kBEMH0EJSzwNkOLbnjeYrM17gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0mxU0godxi02JM9uVemPLqxC2nngsUdxmHvft2ToRYOYkU8NuqMYAYQiZZErVjj0xw/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387832988-OGSKCCYFYOYISH3WUFS4/ke17ZwdGBToddI8pDm48kNVNkMl9Saren3K7u3UKsFZ7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0lCvyAd1-5UQFnp8aARaJsUQkLKUu-1IoVZJmRdlPNPcRauBoGc_32Ull3Cz7vJQxw/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387833092-BMRWPCM1CQQJQPY70LOB/ke17ZwdGBToddI8pDm48kM-mHnItVePGOZ-Py1GQe0t7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UTPRHu4G7_5Lm5HeE4DP3rFCBo15dSiI5wuIloC9Pdl1UsS8w9mFY1glQ8e_7aXdkA/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387833188-I4PBGJQZ78AUAPZAZ64A/ke17ZwdGBToddI8pDm48kNiEM88mrzHRsd1mQ3bxVct7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0s0XaMNjCqAzRibjnE_wBlkZ2axuMlPfqFLWy-3Tjp4nKScCHg1XF4aLsQJlo6oYbA/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387833283-WTFF1S76Z9EIM3CXTCQL/ke17ZwdGBToddI8pDm48kGcdkOB1bmc_e53QDB8K2HtZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIlWk9S15MEC5FJu1qyQZlQ30M4ogUCLKPSP6EZI8y-v4KMshLAGzx4R3EDFOm1kBS/image-asset.jpeg
,4dc50dac-5902-4415-83fe-3ccffd7b0566,,,,,,SQ3002643,Length,1/2,,,,,,,,,,,4,0,No,0,,,0,0,0,0,,
,dcd38691-0978-44d6-9448-db0377fa5a9b,,,,,,SQ1872316,Length,3/4,,,,,,,,,,,4,0,No,0,,,0,0,0,0,,
,0a654c70-f604-492b-9a3b-56528330e755,,,,,,SQ3735161,Length,1,,,,,,,,,,,4,0,No,0,,,0,0,0,0,,
